TIME_PERIOD,OBS_VALUE,INDICADOR,ENTIDAD
2013-01-01,0.07286854792922193,Más de 2 hasta 3 salarios mínimos,Tabasco
2014-01-01,0.0849672764666178,Más de 2 hasta 3 salarios mínimos,Tabasco
2015-01-01,0.08122643918054684,Más de 2 hasta 3 salarios mínimos,Tabasco
2016-01-01,0.08046882776814508,Más de 2 hasta 3 salarios mínimos,Tabasco
2017-01-01,0.0670143529669504,Más de 2 hasta 3 salarios mínimos,Tabasco
2018-01-01,0.06187788087049926,Más de 2 hasta 3 salarios mínimos,Tabasco
2019-01-01,0.060810602561384645,Más de 2 hasta 3 salarios mínimos,Tabasco
2020-01-01,0.04804132859512911,Más de 2 hasta 3 salarios mínimos,Tabasco
2021-01-01,0.04500419962057739,Más de 2 hasta 3 salarios mínimos,Tabasco
2022-01-01,0.03959484691155158,Más de 2 hasta 3 salarios mínimos,Tabasco
2023-01-01,0.038291986424695265,Más de 2 hasta 3 salarios mínimos,Tabasco
2024-01-01,0.031972265023112484,Más de 2 hasta 3 salarios mínimos,Tabasco
2005-01-01,0.0636356646761834,Más de 3 hasta 5 salarios mínimos,Tabasco
2006-01-01,0.06663583704067752,Más de 3 hasta 5 salarios mínimos,Tabasco
2007-01-01,0.07612681403579653,Más de 3 hasta 5 salarios mínimos,Tabasco
2008-01-01,0.0673203954433461,Más de 3 hasta 5 salarios mínimos,Tabasco
2009-01-01,0.06951791711328166,Más de 3 hasta 5 salarios mínimos,Tabasco
2010-01-01,0.07207888133804878,Más de 3 hasta 5 salarios mínimos,Tabasco
2011-01-01,0.06622400220137291,Más de 3 hasta 5 salarios mínimos,Tabasco
2012-01-01,0.05892916251787387,Más de 3 hasta 5 salarios mínimos,Tabasco
2013-01-01,0.0648646722978572,Más de 3 hasta 5 salarios mínimos,Tabasco
2014-01-01,0.07049508108405109,Más de 3 hasta 5 salarios mínimos,Tabasco
2015-01-01,0.0655030868812441,Más de 3 hasta 5 salarios mínimos,Tabasco
2016-01-01,0.052156068783952465,Más de 3 hasta 5 salarios mínimos,Tabasco
2017-01-01,0.043998001638506486,Más de 3 hasta 5 salarios mínimos,Tabasco
2018-01-01,0.040439227194709465,Más de 3 hasta 5 salarios mínimos,Tabasco
2019-01-01,0.03477567580062533,Más de 3 hasta 5 salarios mínimos,Tabasco
2020-01-01,0.02289868439636316,Más de 3 hasta 5 salarios mínimos,Tabasco
2021-01-01,0.024495046612042465,Más de 3 hasta 5 salarios mínimos,Tabasco
2022-01-01,0.019049274993153245,Más de 3 hasta 5 salarios mínimos,Tabasco
2023-01-01,0.01810925090256464,Más de 3 hasta 5 salarios mínimos,Tabasco
2024-01-01,0.011241060718438957,Más de 3 hasta 5 salarios mínimos,Tabasco
2005-01-01,0.04863053143038912,Más de 5 salarios mínimos,Tabasco
2006-01-01,0.055906524171984585,Más de 5 salarios mínimos,Tabasco
2007-01-01,0.05673128576374808,Más de 5 salarios mínimos,Tabasco
2008-01-01,0.061731363654408684,Más de 5 salarios mínimos,Tabasco
2009-01-01,0.05529696693767591,Más de 5 salarios mínimos,Tabasco
2010-01-01,0.04155861937109885,Más de 5 salarios mínimos,Tabasco
2011-01-01,0.040720820082882046,Más de 5 salarios mínimos,Tabasco
2012-01-01,0.04383157710411359,Más de 5 salarios mínimos,Tabasco
2013-01-01,0.04061361036324886,Más de 5 salarios mínimos,Tabasco
2014-01-01,0.04191833031582643,Más de 5 salarios mínimos,Tabasco
2015-01-01,0.030731471944429056,Más de 5 salarios mínimos,Tabasco
2016-01-01,0.019952169271797573,Más de 5 salarios mínimos,Tabasco
2017-01-01,0.016711079327620913,Más de 5 salarios mínimos,Tabasco
2018-01-01,0.014303299462258333,Más de 5 salarios mínimos,Tabasco
2019-01-01,0.014458653534180186,Más de 5 salarios mínimos,Tabasco
2020-01-01,0.010158586663270344,Más de 5 salarios mínimos,Tabasco
2021-01-01,0.007924858840305369,Más de 5 salarios mínimos,Tabasco
2022-01-01,0.005942109333313355,Más de 5 salarios mínimos,Tabasco
2023-01-01,0.006002460669658428,Más de 5 salarios mínimos,Tabasco
2024-01-01,0.0049871014626666635,Más de 5 salarios mínimos,Tabasco
2015-01-01,0.23495783,Instrucción media superior 15 años o más,Tabasco
2020-01-01,0.254334304489074,Instrucción media superior 15 años o más,Tabasco
2015-01-01,0.18769078,Instrucción superior 15 años o más,Tabasco
2020-01-01,0.204700103942076,Instrucción superior 15 años o más,Tabasco
2015-01-01,0.048404588000000005,Sin escolaridad 15 años o más,Tabasco
2020-01-01,0.04523396692044859,Sin escolaridad 15 años o más,Tabasco
2015-01-01,0.52687308,Escolaridad básica 15 años o más,Tabasco
2020-01-01,0.494696780312673,Escolaridad básica 15 años o más,Tabasco
2000-01-01,0.08,Grado promedio de escolaridad 15 años o más,Tamaulipas
2005-01-01,0.087,Grado promedio de escolaridad 15 años o más,Tamaulipas
2010-01-01,0.09119999999999999,Grado promedio de escolaridad 15 años o más,Tamaulipas
2015-01-01,0.0950851208682107,Grado promedio de escolaridad 15 años o más,Tamaulipas
2020-01-01,0.100922087841223,Grado promedio de escolaridad 15 años o más,Tamaulipas
1910-01-01,0.603,Porcentaje de analfabetas total,Tamaulipas
1921-01-01,0.428,Porcentaje de analfabetas total,Tamaulipas
1930-01-01,0.444,Porcentaje de analfabetas total,Tamaulipas
1940-01-01,0.326,Porcentaje de analfabetas total,Tamaulipas
1950-01-01,0.258,Porcentaje de analfabetas total,Tamaulipas
1960-01-01,0.19899999999999998,Porcentaje de analfabetas total,Tamaulipas
1970-01-01,0.157,Porcentaje de analfabetas total,Tamaulipas
1980-01-01,0.09699999999999999,Porcentaje de analfabetas total,Tamaulipas
1990-01-01,0.069,Porcentaje de analfabetas total,Tamaulipas
1995-01-01,0.06,Porcentaje de analfabetas total,Tamaulipas
2000-01-01,0.051,Porcentaje de analfabetas total,Tamaulipas
2005-01-01,0.045,Porcentaje de analfabetas total,Tamaulipas
2010-01-01,0.0361,Porcentaje de analfabetas total,Tamaulipas
2015-01-01,0.0300463651565029,Porcentaje de analfabetas total,Tamaulipas
2005-01-01,0.05243386929203323,Hasta 1 salario mínimo,Tamaulipas
2006-01-01,0.04307820680779753,Hasta 1 salario mínimo,Tamaulipas
2007-01-01,0.04438506493205892,Hasta 1 salario mínimo,Tamaulipas
2008-01-01,0.04647352490114865,Hasta 1 salario mínimo,Tamaulipas
2009-01-01,0.05079378673239342,Hasta 1 salario mínimo,Tamaulipas
2010-01-01,0.04912172171547418,Hasta 1 salario mínimo,Tamaulipas
2011-01-01,0.05552317630364987,Hasta 1 salario mínimo,Tamaulipas
2012-01-01,0.05853758267417335,Hasta 1 salario mínimo,Tamaulipas
2013-01-01,0.05689105947155837,Hasta 1 salario mínimo,Tamaulipas
2014-01-01,0.0526085847136073,Hasta 1 salario mínimo,Tamaulipas
2015-01-01,0.046544617456077485,Hasta 1 salario mínimo,Tamaulipas
2016-01-01,0.06027812162934972,Hasta 1 salario mínimo,Tamaulipas
2017-01-01,0.06021811048131981,Hasta 1 salario mínimo,Tamaulipas
2018-01-01,0.0678607364938722,Hasta 1 salario mínimo,Tamaulipas
2019-01-01,0.13802983907746433,Hasta 1 salario mínimo,Tamaulipas
2020-01-01,0.13165378540810652,Hasta 1 salario mínimo,Tamaulipas
2021-01-01,0.13993702758285415,Hasta 1 salario mínimo,Tamaulipas
2022-01-01,0.18832614978165876,Hasta 1 salario mínimo,Tamaulipas
2023-01-01,0.2044756054522236,Hasta 1 salario mínimo,Tamaulipas
2024-01-01,0.2278841806428204,Hasta 1 salario mínimo,Tamaulipas
2005-01-01,0.0928037905746836,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2006-01-01,0.08354377201794304,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2007-01-01,0.086711677453957,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2008-01-01,0.09094828184818787,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2009-01-01,0.09051825616899199,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2010-01-01,0.10237852885404372,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2011-01-01,0.10854815309766949,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2012-01-01,0.1118757713655641,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2013-01-01,0.11768338537469475,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2014-01-01,0.12102997227520182,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2015-01-01,0.11457532521119726,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2016-01-01,0.12242368304847945,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2017-01-01,0.12915311167575158,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2018-01-01,0.14385193389363043,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2019-01-01,0.16395603043267387,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2020-01-01,0.18140818400475092,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2021-01-01,0.18850721496937836,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2022-01-01,0.1584712995732389,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2023-01-01,0.1565589535495155,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2024-01-01,0.13831126771143523,Más de 1 hasta 2 salarios mínimos,Tamaulipas
2005-01-01,0.0937421261157356,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2006-01-01,0.11334491531420476,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2007-01-01,0.11768071825034934,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2008-01-01,0.11127331909724036,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2009-01-01,0.10166147637851254,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2010-01-01,0.0988744564110001,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2011-01-01,0.09395416138145492,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2012-01-01,0.09803761846981876,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2013-01-01,0.09364431488664407,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2014-01-01,0.09850808645046097,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2015-01-01,0.09371678212840504,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2016-01-01,0.09060387575013935,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2017-01-01,0.08518448541707387,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2018-01-01,0.07285136201417393,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2019-01-01,0.053181169964022265,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2020-01-01,0.04744999270069889,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2021-01-01,0.04475683405924765,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2022-01-01,0.03310417307422468,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2023-01-01,0.03108524308090035,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2024-01-01,0.026723024830379832,Más de 2 hasta 3 salarios mínimos,Tamaulipas
2005-01-01,0.07896137803969132,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2006-01-01,0.07758210497983294,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2007-01-01,0.07874016529122377,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2008-01-01,0.07909033614417912,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2009-01-01,0.07908041628998776,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2010-01-01,0.06527848400240596,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2011-01-01,0.058036443638379544,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2012-01-01,0.057804536807407804,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2013-01-01,0.06464693561740145,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2014-01-01,0.055112520704874386,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2015-01-01,0.05265294155971073,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2016-01-01,0.046757733040878525,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2017-01-01,0.04631398353855843,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2018-01-01,0.05090168740634569,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2019-01-01,0.025398976408162674,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2020-01-01,0.02221056853760274,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2021-01-01,0.019216933811638345,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2022-01-01,0.015437950979878023,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2023-01-01,0.01422066850259444,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2024-01-01,0.00937159395476134,Más de 3 hasta 5 salarios mínimos,Tamaulipas
2005-01-01,0.05698675170406562,Más de 5 salarios mínimos,Tamaulipas
2006-01-01,0.06770002889984188,Más de 5 salarios mínimos,Tamaulipas
2007-01-01,0.06830919061264358,Más de 5 salarios mínimos,Tamaulipas
2008-01-01,0.07189067130298607,Más de 5 salarios mínimos,Tamaulipas
2009-01-01,0.06611855614538274,Más de 5 salarios mínimos,Tamaulipas
2010-01-01,0.041828358962403556,Más de 5 salarios mínimos,Tamaulipas
2011-01-01,0.03509174087379312,Más de 5 salarios mínimos,Tamaulipas
2012-01-01,0.034621578838838214,Más de 5 salarios mínimos,Tamaulipas
2013-01-01,0.034065293092908976,Más de 5 salarios mínimos,Tamaulipas
2014-01-01,0.027998696059480736,Más de 5 salarios mínimos,Tamaulipas
2015-01-01,0.027954191731636515,Más de 5 salarios mínimos,Tamaulipas
2016-01-01,0.028878681926437482,Más de 5 salarios mínimos,Tamaulipas
2017-01-01,0.023632303226413593,Más de 5 salarios mínimos,Tamaulipas
2018-01-01,0.024941907181792518,Más de 5 salarios mínimos,Tamaulipas
2019-01-01,0.012935044628314548,Más de 5 salarios mínimos,Tamaulipas
2020-01-01,0.009667203838534736,Más de 5 salarios mínimos,Tamaulipas
2021-01-01,0.008275139714292598,Más de 5 salarios mínimos,Tamaulipas
2022-01-01,0.006716349158879564,Más de 5 salarios mínimos,Tamaulipas
2023-01-01,0.004948571817327549,Más de 5 salarios mínimos,Tamaulipas
2024-01-01,0.003476947673223754,Más de 5 salarios mínimos,Tamaulipas
2015-01-01,0.23136665,Instrucción media superior 15 años o más,Tamaulipas
2020-01-01,0.257756520925516,Instrucción media superior 15 años o más,Tamaulipas
2015-01-01,0.19366941000000001,Instrucción superior 15 años o más,Tamaulipas
2020-01-01,0.225421272010576,Instrucción superior 15 años o más,Tamaulipas
2015-01-01,0.037171713,Sin escolaridad 15 años o más,Tamaulipas
2020-01-01,0.0307057720981051,Sin escolaridad 15 años o más,Tamaulipas
2015-01-01,0.53420195,Escolaridad básica 15 años o más,Tamaulipas
2020-01-01,0.483710513766231,Escolaridad básica 15 años o más,Tamaulipas
2000-01-01,0.076,Grado promedio de escolaridad 15 años o más,Tlaxcala
2005-01-01,0.083,Grado promedio de escolaridad 15 años o más,Tlaxcala
2010-01-01,0.08779999999999999,Grado promedio de escolaridad 15 años o más,Tlaxcala
2015-01-01,0.09274111562893139,Grado promedio de escolaridad 15 años o más,Tlaxcala
2020-01-01,0.09833169621872812,Grado promedio de escolaridad 15 años o más,Tlaxcala
1910-01-01,0.672,Porcentaje de analfabetas total,Tlaxcala
1921-01-01,0.691,Porcentaje de analfabetas total,Tlaxcala
1930-01-01,0.653,Porcentaje de analfabetas total,Tlaxcala
1940-01-01,0.56,Porcentaje de analfabetas total,Tlaxcala
1950-01-01,0.45,Porcentaje de analfabetas total,Tlaxcala
1960-01-01,0.37799999999999995,Porcentaje de analfabetas total,Tlaxcala
1970-01-01,0.271,Porcentaje de analfabetas total,Tlaxcala
1980-01-01,0.168,Porcentaje de analfabetas total,Tlaxcala
1990-01-01,0.111,Porcentaje de analfabetas total,Tlaxcala
1995-01-01,0.08800000000000001,Porcentaje de analfabetas total,Tlaxcala
2000-01-01,0.078,Porcentaje de analfabetas total,Tlaxcala
2005-01-01,0.067,Porcentaje de analfabetas total,Tlaxcala
2010-01-01,0.0519,Porcentaje de analfabetas total,Tlaxcala
2015-01-01,0.0394859558387132,Porcentaje de analfabetas total,Tlaxcala
2005-01-01,0.07702205658641069,Hasta 1 salario mínimo,Tlaxcala
2006-01-01,0.07839140728341978,Hasta 1 salario mínimo,Tlaxcala
2007-01-01,0.07544043429784676,Hasta 1 salario mínimo,Tlaxcala
2008-01-01,0.07039178735956608,Hasta 1 salario mínimo,Tlaxcala
2009-01-01,0.08827830186471348,Hasta 1 salario mínimo,Tlaxcala
2010-01-01,0.07421004225872184,Hasta 1 salario mínimo,Tlaxcala
2011-01-01,0.0733059329741114,Hasta 1 salario mínimo,Tlaxcala
2012-01-01,0.08231753702766648,Hasta 1 salario mínimo,Tlaxcala
2013-01-01,0.08363662627699293,Hasta 1 salario mínimo,Tlaxcala
2014-01-01,0.08451765737612997,Hasta 1 salario mínimo,Tlaxcala
2015-01-01,0.07799140184598191,Hasta 1 salario mínimo,Tlaxcala
2016-01-01,0.08892881723586143,Hasta 1 salario mínimo,Tlaxcala
2017-01-01,0.08871496209074207,Hasta 1 salario mínimo,Tlaxcala
2018-01-01,0.09911734722306151,Hasta 1 salario mínimo,Tlaxcala
2019-01-01,0.12359826781256401,Hasta 1 salario mínimo,Tlaxcala
2020-01-01,0.13530338444614715,Hasta 1 salario mínimo,Tlaxcala
2021-01-01,0.1624143600374392,Hasta 1 salario mínimo,Tlaxcala
2022-01-01,0.21656048465461433,Hasta 1 salario mínimo,Tlaxcala
2023-01-01,0.2293339722124802,Hasta 1 salario mínimo,Tlaxcala
2024-01-01,0.2537882257104924,Hasta 1 salario mínimo,Tlaxcala
2005-01-01,0.12347162113710171,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2006-01-01,0.11493839677141228,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2007-01-01,0.10861495009862321,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2008-01-01,0.10522679593000234,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2009-01-01,0.1165263380599453,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2010-01-01,0.11126313747076763,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2011-01-01,0.1083317805418416,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2012-01-01,0.1258650045814472,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2013-01-01,0.13480181821911627,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2014-01-01,0.12826534955758265,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2015-01-01,0.13277461551199277,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2016-01-01,0.14216383736963664,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2017-01-01,0.147581043252105,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2018-01-01,0.15457744185298225,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2019-01-01,0.16153891732006934,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2020-01-01,0.15241189288175944,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2021-01-01,0.15224236900557492,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2022-01-01,0.1267227584686856,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2023-01-01,0.1300692416921511,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2024-01-01,0.12329399535509543,Más de 1 hasta 2 salarios mínimos,Tlaxcala
2005-01-01,0.0696112738448634,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2006-01-01,0.07802350106299621,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2007-01-01,0.07912324109465675,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2008-01-01,0.09266953876917114,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2009-01-01,0.06952678647490608,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2010-01-01,0.06176598548980457,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2011-01-01,0.07137057069788433,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2012-01-01,0.06996515193993517,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2013-01-01,0.07178255904596491,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2014-01-01,0.07804850008889375,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2015-01-01,0.07105994457816386,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2016-01-01,0.06832475689182539,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2017-01-01,0.07203308358714734,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2018-01-01,0.05811680336392181,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2019-01-01,0.05963792165760104,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2020-01-01,0.042060288448722505,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2021-01-01,0.03706522896520194,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2022-01-01,0.024854297579184156,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2023-01-01,0.02220663496098593,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2024-01-01,0.022297291763001152,Más de 2 hasta 3 salarios mínimos,Tlaxcala
2005-01-01,0.05656019853829829,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2006-01-01,0.05386760244035098,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2007-01-01,0.06312049069141093,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2008-01-01,0.04595317199756227,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2009-01-01,0.04296288078995925,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2010-01-01,0.044232761450198985,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2011-01-01,0.0455977933835697,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2012-01-01,0.04226406401717701,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2013-01-01,0.04662840531447874,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2014-01-01,0.045974309705830066,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2015-01-01,0.042104350323764916,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2016-01-01,0.035060864351485255,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2017-01-01,0.03521860704568338,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2018-01-01,0.0357732570413278,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2019-01-01,0.022108501860343566,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2020-01-01,0.015454471670028601,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2021-01-01,0.012099053073879895,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2022-01-01,0.00955414724153876,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2023-01-01,0.00827359664387402,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2024-01-01,0.0052275653268819946,Más de 3 hasta 5 salarios mínimos,Tlaxcala
2005-01-01,0.02151900333924043,Más de 5 salarios mínimos,Tlaxcala
2006-01-01,0.024651120990594518,Más de 5 salarios mínimos,Tlaxcala
2007-01-01,0.025655607948646658,Más de 5 salarios mínimos,Tlaxcala
2008-01-01,0.026332209019412904,Más de 5 salarios mínimos,Tlaxcala
2009-01-01,0.02328270644172899,Más de 5 salarios mínimos,Tlaxcala
2010-01-01,0.020007504684016904,Más de 5 salarios mínimos,Tlaxcala
2011-01-01,0.020529541786901164,Más de 5 salarios mínimos,Tlaxcala
2012-01-01,0.01807855301486577,Más de 5 salarios mínimos,Tlaxcala
2013-01-01,0.017821060297315408,Más de 5 salarios mínimos,Tlaxcala
2014-01-01,0.01757745722842959,Más de 5 salarios mínimos,Tlaxcala
2015-01-01,0.015647918306549775,Más de 5 salarios mínimos,Tlaxcala
2016-01-01,0.013684178721687737,Más de 5 salarios mínimos,Tlaxcala
2017-01-01,0.010810083289712115,Más de 5 salarios mínimos,Tlaxcala
2018-01-01,0.010217959594326599,Más de 5 salarios mínimos,Tlaxcala
2019-01-01,0.008510257591465257,Más de 5 salarios mínimos,Tlaxcala
2020-01-01,0.005257970414484636,Más de 5 salarios mínimos,Tlaxcala
2021-01-01,0.004467127880819999,Más de 5 salarios mínimos,Tlaxcala
2022-01-01,0.0034622707611522757,Más de 5 salarios mínimos,Tlaxcala
2023-01-01,0.0028055208689352087,Más de 5 salarios mínimos,Tlaxcala
2024-01-01,0.002244267772270113,Más de 5 salarios mínimos,Tlaxcala
2015-01-01,0.22259574000000001,Instrucción media superior 15 años o más,Tlaxcala
2020-01-01,0.244842609245526,Instrucción media superior 15 años o más,Tlaxcala
2015-01-01,0.16694762999999999,Instrucción superior 15 años o más,Tlaxcala
2020-01-01,0.195984954872831,Instrucción superior 15 años o más,Tlaxcala
2015-01-01,0.041273064,Sin escolaridad 15 años o más,Tlaxcala
2020-01-01,0.0332489508651769,Sin escolaridad 15 años o más,Tlaxcala
2015-01-01,0.56679304,Escolaridad básica 15 años o más,Tlaxcala
2020-01-01,0.52445243785262,Escolaridad básica 15 años o más,Tlaxcala
2000-01-01,0.064,Grado promedio de escolaridad 15 años o más,Veracruz de Ignacio de la Llave
2005-01-01,0.07200000000000001,Grado promedio de escolaridad 15 años o más,Veracruz de Ignacio de la Llave
2010-01-01,0.0767,Grado promedio de escolaridad 15 años o más,Veracruz de Ignacio de la Llave
2015-01-01,0.08203437948035891,Grado promedio de escolaridad 15 años o más,Veracruz de Ignacio de la Llave
2020-01-01,0.0874562905823893,Grado promedio de escolaridad 15 años o más,Veracruz de Ignacio de la Llave
1910-01-01,0.7509999999999999,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1921-01-01,0.6829999999999999,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1930-01-01,0.687,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1940-01-01,0.606,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1950-01-01,0.511,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1960-01-01,0.42700000000000005,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1970-01-01,0.321,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1980-01-01,0.23399999999999999,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1990-01-01,0.183,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
1995-01-01,0.16399999999999998,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
2000-01-01,0.149,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
2005-01-01,0.134,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
2010-01-01,0.1144,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
2015-01-01,0.09442452033224191,Porcentaje de analfabetas total,Veracruz de Ignacio de la Llave
2005-01-01,0.07335640671293438,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
2006-01-01,0.07383452171763044,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
2007-01-01,0.07187083257972264,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
2008-01-01,0.0612352877142657,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
2009-01-01,0.06914587943485245,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
2010-01-01,0.06356429654932218,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
2011-01-01,0.06434917784371298,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
2012-01-01,0.06842041429276818,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
2013-01-01,0.06413990669345826,Hasta 1 salario mínimo,Veracruz de Ignacio de la Llave
